sha1,date,name,size
c142e2847b4557ae5c5709343df1cd0004079120,2022-12-31,Zealand Pharma,2169689
6d1d09c7491135def000b998a85438975a13d2f2,2023-02-17,"First Citizens Bancshares, Inc.",5650997
1ac6f1187329be17baab325d720b0c349bf38579,2023-03-22,"Satsuma Pharmaceuticals, Inc.",1648123
18cb6aad505d24e44d169c2e209baa4c9120e634,2022-01-01,H. Lundbeck A/S,6109317
add920ed0ccf6c29fbfe9c6ef92ae82d8964079a,2023-03-13,"Aterian, Inc.",1964359
d5ea53587bc7c26ac9c6414a15a2d7acebf90a24,2023-03-02,Runway Growth Finance Corp.,3937377
a368cb100cc87259da8ca8fd097337d80f6e51d4,2022-06-30,Carnavale Resources Limited,1631269
9c8ecab484fe9697c6f7bde770aea76554c10b43,2023-03-17,Dividend Growth Split Corp.,1978978
c6ab60b81674668890c32e7dfc3bf59c8a18aeda,2022-03-31,WHI,1932228
cb90398925d3aaaf2cad652aae0d0822e78835ad,2023-02-28,GALECTIN THERAPEUTICS INC.,1592554
1eabf7df66c68cb8ac745a225184d4f579d9047a,2022-01-01,Staffline,3036687
fe3c1949e304f883acd5d829bf9e01654f99cabc,2023-03-29,JOURNEY MEDICAL CORPORATION,817646
eeb4ddf78d2c4650ea617093147b3c566fa59f1f,2023-03-20,"BIORA THERAPEUTICS, INC.",2879723
007d8a7deb1324b9264c27f14848b82b866c9c41,2022-05-31,"Schmitt Industries, Inc.",1022930
10877d8f15684af5cd0391b4ccd89dfbfbf8b9aa,2022-01-01,AMN Healthcare,2580532
4436fe90087431f17385e6230cb5bc6ce0c1bb2e,2022-01-01,Mount Gibson Iron Limited,3726274
4ad23f126be0aeae6116a6584264503e694c42ec,2023-02-17,Nuvation Bio Inc.,9833895
d98b4ee09689495c873bb5b67eb1164c738b3aa9,2022-12-31,Ormonde Mining plc,707054
356757f24a3556fa08046ffbcc9b2b9c9a2c1ebe,2023-04-12,ElectraMeccanica Vehicles Corp.,2404078
b333b01b92053c4e0b8b139f217e782e9818bc7e,2023-02-17,"CRYOPORT, INC.",1418252
1c2bd26c39f123612c967140e742eeb84b9adcf5,2023-03-10,"EZFILL HOLDINGS, INC.",4641368
f109e7189af0f56d37763a46459572e1c4e1faee,2023-02-13,Paramount Global,3155003
af4bd5bac5b7e067cf8abfb1d010cab6d90c0fa8,2022-08-11,Telstra Corporation Limited,8624631
b25c22ee46d6d8e843402da36923cf72d88f9a1d,2022-06-30,Tribune Resources Limited,2591353
2eca802416ec3a84b71eb77d189c65f5f9f1ac78,2022-06-30,JATCORP LIMITED,4667532
d87a52dab3eb2e42b53f989e01653ac7bd41b5fc,2022-01-01,Cargill,1804522
0aed04c95af949beab9c66617e6e3f73e148801b,2022-01-01,ScS Group plc,7050057
31bfc84d7e1c300fcedbcd745fe14f519fc60a16,2023-03-30,Partners Value Investments L.P.,1159144
66a96ce434304a25e32d70601a41c9186e214867,2022-01-01,LTC Properties,2288624
d92173829e6591535cacf4910e92725f2a196e5f,2022-01-01,ME Group,6142065
41d59204f7634d19db92d60d2321ca3ea5f7177c,2023-12-31,Mondi Group,16983344
83d4ee3c762f0a81ff975fdbee6fb5f0206932c4,2022-XX,BATS,7485838
1789c8bb10788c9bb64062ed8223b711764e852d,2022-05-01,Mayne Pharma,4005353
b67631b8bca18274c4dedc20b536fd62b39eed67,2022-01-01,WRBY,2813753
1f636eef9f6402e6651d37779fba50fc7cc1a327,2023-01-01,Western Union,8104414
a0782d9a0d4a6e7c36c0654674deebb4e6e1b416,2022-06-30,WISEWAY GROUP LIMITED,2109652
8093a88b97e82aac9885875439f8bb7e4e34bbb4,2022-01-01,Swedish Match,1857811
017cb5304e14d7d7894e511bc58cc7ad802b2ffb,2023-03-22,ECA Marcellus Trust I,933459
8daca10c9691d2590295cd3b79e082e36c05439b,2022-06-30,FGL,1570734
e371d2fe45a307a781ba8e63799232a165e67317,2023-01-31,"Atara Biotherapeutics, Inc.",1840461
a5b225ab395a87c94527b3234d67e0c7ab5f7b13,2022-10-01,Smiths Group PLC,3860914
a94e9f33b8a785859195584a6addb6e92caf476b,2023-12-31,Exelon Corporation,4315045
f858ac4cf1a3d578f7152454c1846ee722affce5,2022-01-01,Haldex,570248
ee2d80e80fa3143dbd4f9bd42a4127114d90b38e,2023-12-31,Huize Holding Limited,4194455
2e9da68c376c2728d5208650d055b7eaeb885eff,2022-12-31,BRT APARTMENTS CORP.,1571479
0fa3f3de8b4da97bbab02b95a5e2f35aaa7f527f,2022-01-01,Autoneum,3921902
b72fb2afa5513d83ce2ed61511fa29e62f6ab765,2022-01-01,Danfoss,14181419
facc1c5a6523806c8070eb067b06295fea2d6f99,2023-03-02,"Tenaya Therapeutics, Inc.",5782958
c4a0e2b18ea6ee058be5ecb8216fe67066d29d84,2022-01-01,KB Financial Group,17640889
39e6befb041e19d53b4297beacf0d7bf841e83d7,2022-01-01,EA,4495582
7a143b73a87d4db3d7a9d895fd51fb921b9f5bd7,2023-03-03,"ON24, INC.",1676026
5d4eb8b23ffb0da75ce85cdfcf0f720164c96a27,2023-12-31,InMode Ltd.,774710
1d527caf504fb76acbf162afddf2b7a82bcd70b4,2022-12-31,Corero Network Security plc,1643052
d978bc3790db06a32328b9f97e53af437d2b0ac7,2023-03-16,"Atossa Therapeutics, Inc.",576192
3aa8c73a5ab9a6a6d8f227cf9b0c449adf9f2675,2022-01-01,Matsa Resources Limited,9662354
89793463d2313434c8af26780d9a0ca8809cb681,2022-02-28,Braemar Shipping Services Plc,3066153
e62f67aea5dcdc5b839ed099fa89066930938906,2022-12-31,Phathom,10910095
9e0a118275417944f52cc34c4b4e0aeee53c5daa,2022-06-30,Lithium Power International Limited,6914443
aa6a7c312bb3255d74534f1f6c4b431af31e70c6,2022-01-01,Ingham's,15638533
6966cf1e03c37d6d855c7aa1229f523ce9732ce5,2022-03-31,Black Box Limited,13429447
5fac50cf182fc0e3a80d5250450cef6806646c4f,2022-06-30,Wilmington plc,3203231
35d4b0d25eb90dd6065d7067e3c13a357e1df450,2023-03-15,"X4 PHARMACEUTICALS, INC.",20207669
fde33b5126ba4a8885c4363852004e83538d49fd,2022-01-01,LSE_LIV,971285
36a9ba62c3a0663ede0a25e0405f71bc11deac25,2023-01-01,Essent,969778
69f18303e15966d8cb64a984ad8d51c46160459f,2023-03-23,"BIO-PATH HOLDINGS, INC.",1054060
6dc1c1db7725e36669a73cb2bc682d08425c2a68,2022-06-30,West Wits Mining Limited,6919277
c492d95a96ad04135b324fa5e8a8082c7d940baa,2023-02-24,Tenable Holdings,781018
415c072d756a7c455a1b974869f79fcf003122b8,2022-01-01,Bank of Nova Scotia,2936437
21f596976e1127b5180c7557dc81db13db2e948d,2022-01-01,Auto Trader Group plc,5898315
e57da254c7e27d1fd3206b5a4a25055ebde3d22c,2023-03-03,Sitio Royalties Corp.,1928509
118aaa11016d4ec547ba69d8ca52830a838f85d3,2023-03-19,Target Hospitality,3627734
4685398ea564ea0ef256823bfb62402305c8274f,2022-01-01,Grainger plc,10936034
25a9510e38d3808107f18e7c530dad16e181cb44,2022-09-30,"Edesa Biotech, Inc.",1259711
ac0dc922e5a8319c9b3c4a717561698fd667165e,2023-12-31,BQE WATER INC.,1316987
c944d678971e41dd50b40ebbb88b8aa0f6e7ef7a,2022-09-30,Sunrise Resources plc,463194
965acf6365cefe66d0703bc1900bf7145bb212e7,2022-10-28,Pacific Nickel Mines Limited,4046794
612279ce81b538da24834af47131cc73e8c01a80,2022-01-01,Enerflex,16274567
2657729c15fde50cb62918e36a13dd38635fe83a,2023-02-16,"BridgeBio Pharma, Inc.",4162600
388a5a7caea722bd6edbcf2bf8eb8c28dd3503b3,2022-01-01,Enel Américas,27733623
9a946505087d266d78c959212d51e6665f7c6c92,2023-03-01,"Salisbury Bancorp, Inc.",1313026
c7afb652d23c5a7fe52fc80a2abcd222ce84e4ad,2023-12-31,RedHill Biopharma Ltd.,2741750
5cedaf041e3337824dfb0f1d9414530e57ed7ef0,2022-06-30,E2 METALS LIMITED,4795683
b7603b1c7e5f3c048a92bfa59434a4f444131222,2022-12-31,Gresham Technologies plc,6144629
1d7d6ee8e9ba11f4c6dcf369cba1018a7da4d128,2022-03-31,LITTLE GREEN PHARMA,2748284
0e3c33bd144f7cfc3be4adee92c9a1fa1b47fd42,2022-03-28,Atrum,1804635
096e286e443f90f4d6815a9e4463aeaa1ae6ef3d,2023-03-01,"DAY ONE BIOPHARMACEUTICALS, INC.",2820306
39c8758927652d756e5f7c07ee0d10d1b7797c0a,2023-12-31,EverCommerce Inc.,2281134
9bd96660a9c651bddbfef40e9717a547a79862f8,2023-03-06,"N-able, Inc.",1267823
d0f682b22b18a6af5ece7c4bb418f6141f925487,2022-01-01,Manx Financial Group PLC,1847596
7e500b8b05ce8418c16af6b0b9163a6856c293c3,2023-01-01,ContourGlobal Limited,2668140
0ea4216b0330b649fa67ddb342a266aff0691dbb,2023-02-10,COLUMBIA SPORTSWEAR COMPANY,1985033
5fb7af3d5428d3b9bf64cb697058db8494ba0aa2,2022-01-01,rad1us,17143152
5291b1d4cda1c6c62097982d5ad8a26eeabeac02,2022-01-01,International Paper,1880881
9b05d2b936a01c4261741efaf08dd20e9a6b01ec,2022-01-01,"Calavo Growers, Inc.",4334795
967347ce5e824a3ca4d42b96b3ffb75965f64a4d,2023-01-01,"NINE ENERGY SERVICE, INC.",1665653
943b38a1bae8f647b2c1a3b04360dcf0237e08a5,2023-01-01,Yiren Digital Ltd.,3133553
a27acc2f64dbdbe6eb427777bb21878d31ac900a,2022-01-01,Levi Strauss & Co.,9291060
5909694980bd7309c16f8a48deebaadd3824cb97,2022-01-01,Consolidated Communications,3308433
025bdac169fd5d4d2d92e5b71c885515aec6af5f,2022-12-31,Boeing Company,14200097
f19c632f25ad63725a3d5a031363fdce124f822f,2022-12-31,Jaxsta Limited,19240395
e7f9464a286d1b6e2d0088607fc9c152a82fb142,2022-01-01,Fugro,15648406
088312eff981e908b24e9fceaf370de7ed966769,2023-03-08,"KLX Energy Services Holdings, Inc.",2738935
1bed48362d310213bb8c209d8181499890834a2f,2022-06-30,Celtic plc,1734038
56d894c485cbadf41f7b9a602bacbd19a8d1f152,2022-06-30,Auroch Minerals,5543326
14235795b92edba49181080f550daa9e8a2b357b,2023-03-01,"Velocity Financial, Inc.",1099607
cfd0d5d12cb291bc396b6076ba353f3abb730c7a,2022-12-31,Permian Basin Royalty Trust,1736172
10b69b4d9bb1d8124ae95b507175bb9cccbe7e20,2023-02-28,"NN, Inc.",1134883
2651949db7a6abcebed3c729c3f4346c9a26e428,2022-XX,Network Rail Limited,13682511
f2f3f873b32dd680657ad996887661e35be22e56,2023-01-01,"NorthEast Community Bancorp, Inc.",1273203
e2bac82cd52d64104a68d50463565717d9db2625,2023-03-08,"INTERNATIONAL MONEY EXPRESS, INC.",1824765
9d2129899b5c8a1605431812bbea2c8228a4e461,2022-01-01,NTST,3429292
bde4089afef5978a14db3a5142f5ee349fa00b01,2022-01-01,Bluechiip Limited,14015714
cf8e2dc7528b5382e5a3a9271c3eb0792af9a1c6,2022-01-01,FGFH,2754305
712d555f93a1663813b3ae4497e88448662bc994,2022-01-01,Getinge,6900622
9dbfc2c044bdba1c27d5533dc1d449598138af40,2022-06-28,ATS Automation,4955510
eb36dcf160b5a58a5856e4e86d988c6222d1e339,2022-04-30,Benz Mining Corp.,590033
a281a3777de3b7c57db87e6cc5dda74d69ce5a37,2022-01-01,CyanConnode,1706032
99f1994ce38832aa7d26a6602cedbd8939ed9a74,2023-03-25,"LM FUNDING AMERICA, INC.",844046
e0e141f11ec0822a2a8819a60f73d1540c112ad3,2022-01-01,T. Rowe Price Group,1517205
89b526434f0f876a3ba6898888229f3f0f42fccb,2022-12-30,Kinross,12726094
7dc7fdb71100a55494faebceba2524459e7a96c4,2022-XX-XX,"Allied Irish Banks, p.l.c.",22066215
94999b4cc2015554ada4ca0024415c8e9047b720,2023-03-08,Landesbank Baden-Württemberg,4601892
45dea475c5f823054ca1e80caca6badee2f8184a,2023-03-11,SQZ BIOTECHNOLOGIES COMPANY,2201818
77ce2475707353e810abf61f2dfc51ab0adc47b5,2023-12-31,PATK,7202952
6b1f37fdbe78912289dbb7147721f42ab80984b2,2023-02-13,Altair Engineering Inc.,2568295
5b3f434934f6fef457b07bbb4f3380cae10ca5c5,2022-12-31,Shine Justice Ltd,11393602
4b29debbfcc9d4b719ea32194b3bcebdebf996dd,2023-03-01,ICF,2983529
fdc0157a35a5450bb6d6edca2d3fe20a3e63b5e7,2023-03-31,Clean Harbors,7128197
3447548cdcc308fb729a3aff1ab06b5a770eaabf,2022-01-01,Vestas Wind Systems A/S,81411464
e82f0feede4b19ccfd124188172566f0d6523983,2023-03-29,"Trevena, Inc.",846269
dc5c8ef468906c75e0cca558518537692d749fd0,2023-03-31,"Verde Clean Fuels, Inc.",3451600
488fe3e5b88a62f5ee777b38abad602ad6d45784,2022-00-00,Old National Bancorp,2112834
d97460369d66979022060c0de1e8c93a5f32357d,2023-03-08,"Allarity Therapeutics, Inc.",2930531
d9dd29335577a6f8027cd14bf03421b7e6d8bcbe,2022-12-31,Ascent Industries Co.,560181
80739937bc81f372f74ea80a7b0a6230811f5d29,2022-06-30,Cynata Therapeutics Limited,6999010
42ecc699f4b38cbe0d73a87f8173b6277d38820b,2023-03-28,Schneider Electric,215286439
8f5e29eea4f4a3e944707c71148439ca1fd4b2d8,2022-05-07,Empire Company Limited,3845081
b0dc4a390cb692a522a452f6c24e3c81589bf2ae,2023-01-01,BOK Financial Corporation,1719088
a84dca00e23e1c1196090f2639f45087a22586f8,2022-06-30,Vista Outdoor,4236521
f4590ced94a7577576f9ce0d02603d35727e0216,2022-01-01,SL GREEN REALTY CORP.,7167161
a84084c52202562e5ca8d1e5f28f0113934bc9e7,2022-12-31,Petards Group plc,1049515
e002d2b3dea6396fa08959f2beb63129d7276605,2023-03-08,INNOVATE CORP.,1695174
e6a1ccde1971cc9cc2bf5dffc877c29206b940d8,2022-09-28,Podium Minerals Limited,4076754
27cf05f58d497b63117d521cbe51d433b57f5c4a,2022-01-01,Kommuninvest i Sverige AB,6135823
02747e22cd2e8def888ecaf49f4280f8938a07bf,2022-03-31,Tata Power,10678630
dfb47b2b3b8691772eef604c7f29274a1413e75b,2022-01-01,YANCOAL AUSTRALIA LTD,6823599
3fca5f0ad4787185fff793e135158767bc6fa2cb,2022-01-01,Dräger,5842402
f9771fce029da899edac833e002816f341d32202,2022-01-01,RELIANCE STEEL & ALUMINUM CO.,5085310
f852ec50e36f4c1d43ad080a0300b7847912e126,2022-01-01,NOMD,3347993
329ed19dfb84abff29ef0d387bace91cdefbad8f,2022-12-31,J.Jill,7149937
0465e4de8e0c227ec81aa6a40f246508e4253370,2022-01-31,OnTheMarket plc,5296953
8b33b0e86e91f19981a490b63ba1b0e1ae7f35ef,2022-01-01,Link Group,12513173
22db7c9413e9aaf22f2281e055122d49869dc2e4,2023-02-13,"DUPONT DE NEMOURS, INC.",1382523
37eb67706c2ab2d28ea9c37aeda64b9cb58b0e71,2022-03-31,"LIVEONE, INC.",1521039
39a7f6eca36dd10cd71567cdcff9d4d8db7f2ed1,2022-01-01,SDI Group plc,4753529
a9d4d4e2f04a688256d23038e1e930c419a3c4ae,2022-01-01,Mpac Group plc,9295285
ac0a4b2d6c9883d7e554de78668d637773ecbf84,2023-02-03,CORE LABORATORIES N.V.,2577539
bdc719b100c17ed98a728c0b0e159fde8308fe85,2023-12-31,GK Software SE,4945006
c552d8317b222153add8412b23ab390ade44b491,2022-04-03,Canada Goose Holdings Inc.,2043196
4e2fa4172bad055484c98ba7c3872d14f9fa3dd3,2022-01-01,Nationwide,15663902
89cae38e0f86940cefbabb464b305f67d09d687c,2023-02-17,"Ruth’s Hospitality Group, Inc.",6991509
3c8414bfe4694426c5537f0a76b06e687b1e0e82,2023-01-31,"Ambarella, Inc.",2614658
0f2c0ea42aa16aca8d2094bbcc8a70456d66e2d7,2022-12-31,Lenzing Group,5564481
268df251ae808b6b4ccb5ec2cc6869e79519df1c,2023-02-21,Curtiss-Wright Corporation,2195917
09f38fe43baab1cd6357f4a816ee6cf61e5e5103,2023-03-02,"HighPeak Energy, Inc.",729629
24e14d686716f3ec4bd1a120e8ecd7aa1491eb50,2023-12-31,ATLAS CORP.,4331065
9d0bf654499487b0595fed339415252d7a7345d3,2023-01-01,MUSTANG ENERGY PLC,503603
514a58a8a5af6594915a2851b66c86e008db61f1,2023-03-10,"MID-SOUTHERN BANCORP, INC.",1224416
361c2f0f2a7b9e2ac674917609d838162c653d02,2022-09-24,"Hologic, Inc.",1128170
296949078575794039a27a4d73c3e41fa7fc3a53,2022-01-01,EHang Holdings Limited,13261308
5dec4d08b0fcb49d3eb07a263d414f8a8e05e1f6,2022-01-01,CAIRN HOME S PLC,16817349
df4266fd0b08992cea6d24f3e356e4631cc64cdb,2022-01-01,IG GROUP HOLDINGS PLC,7557731
fb2db9519b866e214fbb16e2e18b3967215e1ebd,2022-01-01,PMV,9879179
7eded3b9d8ef672d13a719634ee33ed5585cfef1,2023-02-15,Keyera Corp.,2283795
2ef5679f92287b943f13b9cb4a8586c1fbfee6ed,2023-12-31,ALTAMIRA THERAPEUTICS LTD.,2741631
51c19184a215da2b682feee6be37f4e8124c17a5,2023-02-14,"PLAINS ALL AMERICAN PIPELINE, L.P.",2959801
fe56f93c5c8db127a17b93458dc114fd59d7fd3e,2022-06-30,OncoSil Medical Ltd,2833352
d876df3be15657afc6843a7e4da0d9df2a4a37fe,2023-02-27,"CARPARTS.COM, INC.",4242977
94aa50b0d1d07f14686b99b6057b83d452b5d8f6,2023-02-14,Nerdy Inc.,1149656
3fed2c50bbb3ccf2298bb474bae84b31c191842b,2022-01-01,Jupiter Mines,5725399
e39f23593a906e6cef83f00bb54b924f58bf0039,2023-03-08,"MasTec, Inc.",1688833
59d7cebec98fcb7eb3e1bd69acacb8016e34bb95,2023-03-30,NIO Inc.,4976157
ff1bd668778a067d8489ca717f8f9fb3b871700a,2022-01-01,Tracsis plc,13903467
3ad536ce0c583750bb4c69e3a7955362d1a070c2,2022-01-01,"Prudential Financial, Inc.",6650992
1431976be38cb9727f56528591259ca80624cc14,2022-12-31,RHYTHM BIOSCIENCES LIMITED,1845774
b709acf6ad9dd0f0804e147c401bc580e8a351da,2023-02-17,"Kinsale Capital Group, Inc.",1040469
a80546e9846134bc2b78fca70a7a179b4a886dc5,2023-03-20,"Bakkt Holdings, Inc.",1348255
1498909c5a7674c91fc70a5bbd679da42d0d1e6c,2023-03-27,"Reviva Pharmaceuticals Holdings, Inc.",1630791
0794264b46714f752eef3ba7b3a644d4da2404d0,2023-02-15,"SIGA Technologies, Inc.",1213014
9f26162ea604692abc8baff969d1c1898c2755bb,2022-06-30,Peppermint Innovation Limited,2055782
fb908cfaaf6e04260dd9b920c993bdcf58c91529,2023-12-31,Avadel Pharmaceuticals PLC,2038077
22acbf8e6c84fbff88b438fc13a51547cbc67ba6,2022-12-31,CAJ,2640451
434a9ef8611bd93b4d5e31a9e6749a1c59104592,2022-01-01,SUCCES,8459536
fa8bab9a21de6e238641fef21809b688fbc75c2d,2023-04-14,Generac Holdings Inc.,1000961
e30d391b3ea404c8ec484fc8aed43cad33e5f931,2023-03-08,"Maiden Holdings, Ltd.",2138939
01c13d23d575b6fe630f5ff1ea7b8c835fe492a3,2022-01-01,Fulcrum Utility Services Limited,8522100
d4e0477a4ab0800ff5a9f51a6b399aef4cc374b5,2023-03-10,ONDAS HOLDINGS INC.,6555920
5c987bd73efe0dbabc3615a8e828409731f7091a,2022-10-01,Qantas,4123273
d174a7d43ba32c182d54d9cd93879a2f73fa4a8e,2022-07,AIFUL,5327112
5fd5b8bac045c176851132cb17cd54e5390ba8fb,2023-02-21,ACV Auctions Inc.,1794055
80786df517eefee423072726a05e0a008d8ed4c4,2022-12-31,Chaarat Gold Holdings Limited,1983853
a85ad1756d711b9b74af8c7f2a0c1bfe521aa851,2022-08-31,BRIGHT SCHOLAR EDUCATION HOLDINGS LIMITED,1713315
d00c60d9d68755dbf492206a8609666e8f214ae2,2022-01-01,Fortune Brands,3404487
e5e94664edc068ba2ad28dc1c3b089b0a488a6f9,2022-06-30,Story-i Limited,827649
a21c223eb7305d102023650d6d33cdc95e49dce9,2022-01-01,Laserbond,8104673
27e05507fe9d5373afc3a205443509e79e66f220,2023-03-24,"Bellicum Pharmaceuticals, Inc.",1164057
d0522bf5cf47c8d7aa1cd38ffe75961d78063398,2022-01-01,IDT,1098738
3e6fe58731885b871c3ef307462fd65a0726290f,2022-01-01,Huawei,16452480
6357b470b54ab519bdc4bc359e83a5568dccf718,2022-01-01,PTLO,4375150
1297f08cb6cd24444c474b1441204177f1dd7b29,2022-12-31,Globaltrans,11682554
3ddac9c5348840f8abf096848f3895a80e33160f,2023-03-20,"One Stop Systems, Inc.",1516892
06e3519b5dea47605e532db5083850e78d2dcfcd,2023-12-31,"Youdao, Inc.",1263996
5fd0d1276b0f2ccc8d4493a233aa38cc5f691188,2022-12-31,Cycle Tested Assets Trust,4855296
1ec89e46b64e1279917b6ed8042a4a8ac5b226b9,2023-01-01,Predator Oil & Gas Holdings Plc,3924478
2eb6f4782300e1d48ac70c00bcc20c9551483f11,2022-01-01,Fastenal,15803265
4b0167a613e7b03b81b72200312b0600ffa5a308,2023-03-27,"bluebird bio, Inc.",2000874
f7e369fd0cd35ee39b7d7a07cca67b00dc21a29b,2023-03-02,AltaGas Ltd.,1436538
91aaff09789d03d8c490886410e35fee8b41a9d7,2022-03-31,ACASTI PHARMA INC.,1616424
912c9df28ab68d24d3c9b05b0fbac179f07058e7,2023-03-30,"BIOSIG TECHNOLOGIES, INC.",6967543
22642fbaac78c39c2681d9bb620ba35feb195a12,2022-01-01,RATHBONES GROUP PLC,7755271
9176bc61ab7ccc0913240e74e0057e751d327174,2022-01-31,"DOMO, INC.",1159489
babe1a0db214bf52b7a92b1e74452eb52c3d2371,2022-12-31,Catena,8279713
51344d51af28de5cb88933a42f7d8f668e049774,2022-12-31,Kura Oncology,7328554
8d7c261f85f9394cc5850735582c0f50b0c65d30,2023-02-24,"Independence Contract Drilling, Inc.",1073933
99b8572a5896f33ee3898b78b79ec5490098bbc1,2022-12-31,Empresaria Group plc,5680489
823e188c629da5bb0ad4deef3fd00f066cc7f87f,2022-01-01,"Aviat Networks, Inc.",5299988
83e0ad1bd4db7d8280f9e78df5818bd675fa231a,2022-05-31,NEW ORIENTAL EDUCATION & TECHNOLOGY GROUP INC.,3409650
6838a296ed43ab0b711a8050a7f6aa201bb2824e,2022-01-01,NASDAQ_FRBA,7170760
3b95433a43403c6eadec510a505f41c60236dd65,2023-02-08,CME Group Inc.,1131267
17b6ba31795dcbfd7007a8c344ce96243961b03c,2022-03-31,Z ENERGY,8910125
a1e28ddb956746e662b3136cc2f0b8736304a3a4,2023-02-23,"Montrose Environmental Group, Inc.",1516786
7bc9b49a2943e8e4b1fff686c85a8a80d7babf58,2023-12-31,ZTO Express (Cayman) Inc.,3455819
d23579efe2f7f99508ac697fd920cb276d466313,2022-01-01,Pandora A/S,6751928
4896d919be62f9e891c2cef2b87c36da1da4aa80,2023-01-31,Global Opportunities Trust plc,5703190
2baee270d2eb9a073d9a8d59541010bf16dd5a78,2022-01-01,Kingsrose Mining,4935315
6e49155975bc216e6a5dcf12a40b94986e192812,2022-01-01,Worley,17490163
a9d591c4f75dc86c9670ac2c678a83dcab864990,2022-12-31,Bombardier,4759549
b558183fb7c5e749ff769ef3a86ebba9b453e974,2022-12-31,Rimini Street,8676634
66ba57c7402d34f9b434cfc338ced1a20bc5bb31,2022-01-01,Goodfood,21913578
216412b65bd053768076d24e21450a2f870a2e1d,2023-02-21,"Sesen Bio, Inc.",1185761
f500d0ce598d43dc4f184119283a77770f6a0230,2023-01-01,Tialis Essential IT PLC,1434104
428f9a99e00a42cadd0adcdb128c29bf1310a8dd,2022-01-01,Ledyard Financial Group,7546056
5d5ce419e63b704d5a23e0fbeb3a1536e1790a4f,2023-12-31,LIVENT CORPORATION,8326334
18ddb2ae03accc237ded7ec12eaac29444fec1f6,2022-01-01,"Macy's, Inc.",1363568
5c0f1204ae8d74f9326271fc9f3285f891a8b284,2022-09-01,"Micron Technology, Inc.",827180
7fbb37ba1da8d4ffaf0c462a0fdac7d8f0a50e79,2022-12-31,SNAP INC.,2569602
9da0a38d6264ee7880a0148a71177f84eac2d680,2022-01-01,American Eagle Outfitters,9912057
41417d46df22815cdf1311d1be42fd3c1e204086,2022-12-31,Santos,1576411
f2ec28c1df41cb6ae5937fc084872eebecec3618,2022-06-30,ALCHEMY RESOURCES LIMITED,7889955
5cabe0dd6c43419b126105cb24e59f3a1ef91fbc,2023-02-01,Baxter International Inc.,1338688
d6e2cd64e017f918844b09419c49d0a5fb87c53c,2023-03-10,"Monte Rosa Therapeutics, Inc.",5617649
fddaa002247f0ce990ae3143e514488a8cff2cd0,2023-05-05,AbbVie Inc.,9426669
3f7fbbc7d341b3e664d22a9050117b5545715edf,2022-12-31,SEALAND CAPITAL GALAXY LIMITED,685569
496bc6a7a87f59d382457e0898f804d3ae98a771,2023-02-16,"ALPHA METALLURGICAL RESOURCES, INC.",157281473
37de0fdd74b0cec4c2640d8e098280755c1b0846,2022-09-30,Blue Star Capital Plc,365305
e7df431f7e0a9514b091cb298fc9c9fb585ba692,2022-01-01,Dorman Products,6518596
f3331148dffe69635d06ee8b12b771480d40278c,2022-01-01,Jamieson Wellness Inc.,9017882
171d3c925ca98af67bc79760bede409b3b6d8b42,2022-12-31,JOUT,8998415
348c293af71da5184ecaf4710f7e88622ea6b4c1,2022-01-01,Aperam,3311407
b8b4ca83708e60ac1650f122421d9d83ef62ec8f,2022-01-01,Ducommun Incorporated,5197790
9cabe1375a25aa7dd1150947021a3bc22332be09,2023-03-03,"TURNING POINT BRANDS, INC.",500898
4ea66434105ab904032d5bc2d6827b8a6e7427be,2022-00-00,MACA LIMITED,9488409
7bf51a594650a413e2cb047a25ba802894b66444,2023-04-18,"Aspen Aerogels, Inc.",2711910
9b86e7892fe3d15e8b5c5ee66ef0788453f8068e,2022-01-01,Silence Therapeutics,4852113
98535a6b7985eda8ea1542a7357b052320077487,2022-12-31,Badger Meter,8039383
d9dfe2afef38fe42b47207f9afdc330c772c4532,2022-01-01,BNED,2277848
47e0da511ccd8fc38a32cd6a30170d831097b8a0,2023-03-02,"Assertio Holdings, Inc.",1312625
f2c67500041925750c53616106fc1ee95c038a1a,2023-03-01,Dime Community Bank,1839571
a3d85995354b5ff2be86cde0ee031a5b7999ebf4,2022-12-31,Metal Tiger plc,2396241
5eede40249670c6042ec2ccee6f0f535f23e17c4,2022-01-01,LFCR,2480679
e451ede7d578393d1c7ab9fd3d0e68a9125c5a24,2022-06-30,SkinBioTherapeutics plc,425770
67f7226580d8dcba2dd60c82e8f5eb8378e6dd9a,2022-08-31,Ten Lifestyle Group Plc,4602139
8b26fb6c3f3aa5044c6f84eb654e550d363be5e5,2023-02-24,"Merck & Co., Inc.",3347750
bb82ffc50f7a5560c1d9cdb379bb619e31bb5905,2023-02-03,UNION PACIFIC CORPORATION,1190216
720e5dff1626a4a9b8c568762a93ba21fb45df57,2022-12-31,PACCAR,6299869
0c0c71ce165d389524092cb69e04b5d8649e4faf,2022-08-26,Mirrabooka Investments Limited,4576328
c518a6ec0ce3c48e91dee8dcdb778283dfb82c0d,2022-01-01,Minerals Technologies Inc.,4242256
